0	0.000312366666667		0.0786126333333		4.01167333333		
1	0.00262466666667		2.60685866667		5.72905813333		
2	0.828767833333		3.98424376667		7.08961426667		
3	1.1039432		4.98059286667		8.49415613333		
4	2.63551423333		5.86287836667		8.87145803333		
5	2.59215646667		7.05580453333		18.1245167		
6	3.37138003333		10.1937603667		34.0631718667		
7	3.90734556667		18.6088079667		71.1983127		
8	5.61634683333		28.7625080333		70.9337677667		
9	16.2176351667		38.8156332667		71.1665543667		
10	12.7402459		53.1251244667		72.3553059667		
11	17.3482689667		61.3134169333		72.4807910333		
12	31.3156351		66.1361427		73.9822297		
13	62.9768724667		68.2914934333		74.2776961667		
14	56.8592946333		68.6873768667		74.3493762		
15	65.0180587		69.3010618667		74.4063319333		
16	63.8845728333		70.3518674		75.1231350667		
17	16.2532977		70.6781308		75.1178787		
18	63.9329899333		81.9133162		1056.14799823		
19	66.8937524		1004.28299477		1057.05038353		
20	63.4569907667		1043.99913077		1057.10235503		
21	1047.69955817		1055.02581077		1057.29117847		
22	1044.94441867		1055.43917613		1057.29452997		
23	998.4082827		1055.38160957		1057.64389173		
24	994.5755075		1055.45910127		1057.67504233		
25	68.4955982667		1046.53564853		1057.40006		
26	70.5384522333		1046.67344077		1059.68822127		
27	1051.17743903		1056.68721403		1059.97418313		
28	31.7057453		1046.96214633		1079.56982793		
29	1007.0920733		1058.93433763		1080.72966313		
30	1001.81112487		1067.8822139		1080.42894287		
31	1049.64540017		1076.38394363		1079.97571867		
32	1053.32396883		1078.2421526		1080.4765397		
33	1024.05809127		1078.16022077		1080.49237247		
34	1014.52568077		1078.15532933		1080.50565407		
35	1046.9733775		1078.8344231		1080.58270407		
36	1057.0518028		1079.01169057		1080.5851007		
37	1059.26386717		1078.90893933		1080.16335413		
38	1069.52625433		1079.2149297		1080.11584063		
39	1051.0881325		1078.98185023		1080.1184267		
40	1070.14155093		1079.3326152		1080.11743987		
41	1068.53000763		1079.42641467		1080.89070263		
42	1072.83768253		1079.5366647		1081.62840023		
43	1053.66743027		1079.48760837		1083.26005373		
44	1053.8490651		1079.6242909		1087.98671307		
45	43.7533250333		1069.8115486		1090.37546383		
46	1052.8558971		1080.4469984		1090.47208673		
47	1069.5221011		1082.01932927		1090.43901363		
48	1036.5874304		1083.65067543		1090.502954		
49	1074.4068507		1086.0865946		1090.9777275		
