0	0.0160820333333		0.0716323666667		0.956129133333		
1	0.0192682333333		0.250177666667		3.12057576667		
2	0.0247565666667		0.9498832		7.37619816667		
3	0.0335594333333		2.62277843333		15.7300908		
4	0.0350091		5.35545413333		28.8511575333		
5	0.0385622666667		9.96142513333		78.4115077333		
6	0.0359357666667		19.3321167		183.267884133		
7	0.0398860666667		52.6581281		235.2475036		
8	0.0400197		104.8534543		460.592680167		
9	0.0360546333333		182.9766027		912.760596133		
10	0.0458889		295.224773433		1220.18686543		
11	0.0456322666667		427.315288267		1786.77767427		
12	0.0547701		695.795232467		2671.14471137		
13	0.0478615333333		1060.90494793		3518.32325577		
14	0.0401997		1415.1500402		4032.0308123		
15	0.0431589666667		1892.66364843		4380.66748063		
16	0.0409024		2221.3512014		4524.86772483		
17	0.0489034333333		2603.65468343		5034.65608467		
18	0.0424312666667		inf		inf		
19	0.0424622333333		inf		inf		
20	0.0398236333333		inf		inf		
21	0.0374243		inf		inf		
22	0.0368305666667		inf		inf		
23	0.0443006666667		inf		inf		
24	0.0442216666667		inf		inf		
25	0.0443056333333		inf		inf		
26	0.0421345		inf		inf		
27	0.0409839666667		inf		inf		
28	0.0465846		inf		inf		
29	0.0371281666667		inf		inf		
30	0.0504348		inf		inf		
31	0.0644161		inf		inf		
32	0.0378942		inf		inf		
33	0.0372036		inf		inf		
34	0.0445295666667		inf		inf		
35	0.0472912		inf		inf		
36	0.0404165333333		inf		inf		
37	0.0408573666667		inf		inf		
38	0.0432293		inf		inf		
39	0.044241		inf		inf		
40	0.0433286666667		inf		inf		
41	0.0379084		inf		inf		
42	0.0407185		inf		inf		
43	0.0625229		inf		inf		
44	0.0401702		inf		inf		
45	0.0386836666667		inf		inf		
46	0.0487944		inf		inf		
47	0.0502185		inf		inf		
48	0.0455622		inf		inf		
49	0.1163031		inf		inf		
