0	0.4108339		4093.68861517		19311.7349969		
1	418.603679433		11359.433536		19442.5744963		
2	2406.34642473		14061.1612434		19523.5077344		
3	4959.0209925		15420.0463695		19694.8148568		
4	6837.56266343		16212.9026658		19756.6193868		
5	8087.60044887		16808.7286898		19654.6585261		
6	10055.3038622		17182.120446		19705.7619806		
7	10578.6204451		17413.773495		19685.080786		
8	11353.9228193		17627.6136205		19715.983051		
9	11644.2347684		17869.3086693		19665.0014865		
10	12286.7883025		18050.3301271		19779.6714966		
11	12618.903695		18155.7275715		19800.2326909		
12	12784.3814546		18253.3227492		19810.2118671		
13	13921.7178632		18344.8242274		19779.5505495		
14	14486.8435829		18450.0453088		19789.8916202		
15	14084.8412407		18499.6946808		19789.5297257		
16	14761.4424529		18542.1998207		19779.5505495		
17	15034.1261951		18592.3636058		19758.8684081		
18	15331.599806		18625.3765278		19758.8684081		
19	15862.2781216		18672.289337		19758.8684081		
20	14990.415541		18700.1276253		19828.0430882		
21	15175.9808146		18726.5567664		19758.8684081		
22	15867.7642079		18754.3243069		19748.6482845		
23	15549.1386788		18802.932482		19758.9893552		
24	16137.0802829		18878.2784684		19728.0870902		
25	16451.402998		18905.3037689		19797.1408232		
26	16530.7251774		18915.8215333		19807.4818939		
27	17119.6405038		18938.2163894		19807.4818939		
28	16742.7986119		18975.5304523		19848.363335		
29	16251.7429932		19002.4788203		19828.0430882		
30	16441.7905939		19043.5609645		19848.363335		
31	16569.2891212		19065.5755449		19848.363335		
32	17073.5212689		19080.6611963		19868.9245293		
33	17528.0716597		19128.3852064		19848.363335		
34	16133.0276489		19100.0111843		19848.363335		
35	17296.9499242		19170.9960345		19848.363335		
36	17360.6931903		19194.1706457		19848.363335		
37	17311.4250495		19213.7807425		19889.0057185		
38	17553.5689138		19237.124229		19878.6646478		
39	16623.0723121		19257.1799178		19878.6646478		
40	17858.696522		19265.3624223		19838.0222643		
41	17772.868264		19284.2429558		19858.5834586		
42	18047.8738258		19305.2374481		19858.5834586		
43	18197.2043242		19332.4607474		19777.2968094		
44	18234.7196463		19325.6810551		19787.6378801		
45	17908.03644		19328.4693595		19767.3176333		
46	17730.2313335		19346.2985924		19777.658704		
47	18085.7119999		19360.374931		19787.9997747		
48	17894.4663618		19375.8127069		19777.658704		
49	17589.431816		19375.5755597		19777.658704		
