0	1.47404333333		25.9959658333		62.68049		
1	4.82078		33.0927315333		63.5278033333		
2	9.31197666667		37.7977108		64.8664366667		
3	12.56904		41.4762669		65.9992666667		
4	15.2066533333		44.8564428333		67.4029733333		
5	18.2166633333		47.657231		68.76861		
6	19.66052		49.6819550333		69.12739		
7	21.4019866667		51.5325199667		70.5784666667		
8	23.1998166667		52.7050522333		70.77156		
9	25.6038333333		54.4490906667		70.9275533333		
10	27.9997133333		55.4322466333		71.8614333333		
11	30.1017233333		56.8257166		71.7827433333		
12	30.7708966667		57.7854468		71.9483733333		
13	32.0477833333		58.6623142667		72.4920366667		
14	31.7437933333		59.6663434333		72.58853		
15	36.06039		60.1771940667		72.5223433333		
16	37.3498833333		61.0188831667		72.23955		
17	39.3093466667		61.6964744333		72.5404766667		
18	38.3872233333		62.1566153		72.89758		
19	39.6262333333		62.6490778		72.94709		
20	42.7648433333		63.2664326333		72.9952866667		
21	40.6456966667		63.3451787667		72.7625366667		
22	41.12614		63.9643478		72.81684		
23	41.0988466667		64.5564117		72.9289033333		
24	43.2890066667		65.0746692667		73.3303733333		
25	43.4190333333		65.4558485333		73.2821		
26	41.2774433333		65.5581783667		73.20019		
27	43.1178133333		65.9236413		73.5128866667		
28	43.21248		66.1869094667		73.3244233333		
29	44.89277		66.3523355667		73.51184		
30	45.2497866667		66.6175677333		73.39341		
31	47.3326866667		66.8441937667		73.5694066667		
32	46.06439		67.1828362		73.7445533333		
33	48.03864		67.4512960333		73.67042		
34	50.0187733333		67.8581859667		73.5708766667		
35	50.9434166667		68.0441191333		73.4992733333		
36	50.7046		68.2775629667		73.6533433333		
37	50.1204433333		68.4291317		73.60178		
38	49.14652		68.5370948		73.54207		
39	50.3390766667		68.7627632		73.4289666667		
40	50.8049633333		68.8029079		73.3224866667		
41	52.1804033333		68.8813259		73.3789533333		
42	51.2606033333		69.0326473667		73.3185066667		
43	51.79589		69.2480663		73.4584466667		
44	52.6236233333		69.3683380667		73.3979133333		
45	52.21387		69.5744496667		73.4099		
46	52.0546633333		69.6311735333		73.4405		
47	52.4691466667		69.7055332667		73.4406		
48	54.5266066667		69.8377668		73.4987066667		
49	54.5398466667		69.9510597		73.5821766667		
