0	-24.8333333333		-16.6266666667		-10.0		
1	-17.5		-15.515		-14.6666666667		
2	-16.5		-15.5033333333		-14.8333333333		
3	-15.6666666667		-15.4933333333		-14.8333333333		
4	-16.0		-15.4966666667		-14.8333333333		
5	-16.5		-15.5066666667		-15.1666666667		
6	-16.6666666667		-15.5116666667		-15.5		
7	-16.1666666667		-15.495		-14.6666666667		
8	-15.8333333333		-15.495		-14.8333333333		
9	-16.1666666667		-15.5		-14.8333333333		
10	-16.0		-15.5016666667		-15.0		
11	-16.6666666667		-15.505		-15.1666666667		
12	-16.1666666667		-15.4983333333		-14.5		
13	-16.3333333333		-15.34		-14.8333333333		
14	-16.3333333333		-15.3283333333		-14.3333333333		
15	-16.5		-15.34		-14.8333333333		
16	-16.3333333333		-15.345		-15.3333333333		
17	-15.5		-15.3333333333		-15.1666666667		
18	-15.8333333333		-15.3366666667		-15.1666666667		
19	-16.0		-15.495		-14.8333333333		
20	-16.0		-15.5		-15.1666666667		
21	-15.6666666667		-15.4966666667		-15.0		
22	-16.0		-15.5		-15.0		
23	-16.0		-15.5033333333		-15.3333333333		
24	-15.6666666667		-15.4983333333		-15.1666666667		
25	-16.0		-15.5016666667		-15.1666666667		
26	-16.1666666667		-15.4983333333		-14.6666666667		
27	-16.3333333333		-15.5016666667		-14.6666666667		
28	-16.5		-15.5033333333		-15.0		
29	-17.0		-15.6616666667		-14.1666666667		
30	-16.3333333333		-15.6666666667		-15.1666666667		
31	-16.1666666667		-15.665		-15.0		
32	-16.0		-15.6666666667		-15.1666666667		
33	-16.3333333333		-15.67		-15.5		
34	-16.0		-15.6666666667		-15.3333333333		
35	-16.1666666667		-15.6633333333		-14.5		
36	-16.5		-15.6683333333		-15.1666666667		
37	-16.5		-15.665		-14.6666666667		
38	-16.3333333333		-15.6683333333		-15.0		
39	-16.3333333333		-15.6683333333		-14.6666666667		
40	-16.1666666667		-15.6666666667		-15.0		
41	-16.0		-15.6666666667		-15.3333333333		
42	-15.8333333333		-15.6583333333		-14.6666666667		
43	-16.1666666667		-15.6583333333		-14.3333333333		
44	-16.0		-15.6666666667		-15.3333333333		
45	-15.6666666667		-15.6583333333		-14.8333333333		
46	-16.0		-15.6616666667		-14.8333333333		
47	-16.8333333333		-15.3433333333		-14.8333333333		
48	-15.8333333333		-15.3366666667		-14.8333333333		
49	-16.6666666667		-15.3433333333		-15.0		
