0	0.741496666667		502.7785248		3242.34120207		
1	19.4291447		1417.02974953		3356.9291722		
2	169.6068424		2098.0347191		3493.72447297		
3	430.3964746		2479.70335307		3510.4225481		
4	576.488559167		2690.34674883		3583.93747553		
5	834.461089933		2839.2394226		3631.4730608		
6	1227.2199961		2969.60676667		3623.6544815		
7	1047.9130784		3041.23719003		3623.68687237		
8	1292.18689593		3103.0768578		3639.29196967		
9	1432.07722613		3157.35142003		3644.94244697		
10	1574.0009966		3209.7494177		3670.26813107		
11	1781.61566957		3237.10948393		3680.22210673		
12	1916.95855493		3264.13328917		3682.00068447		
13	2017.3830637		3285.8098418		3678.6843261		
14	1948.9396005		3300.7563674		3683.43008723		
15	2235.54616187		3329.52342727		3691.10802603		
16	2185.01295727		3345.29345893		3695.75358973		
17	1912.79202173		3356.45664787		3694.7978495		
18	1724.14503923		3351.76598057		3695.67336393		
19	2200.57461977		3378.02104177		3695.739212		
20	2216.3306077		3391.50978657		3689.57715373		
21	2199.60751907		3410.90431017		3684.63397543		
22	2142.05648303		3422.17577723		3689.1256559		
23	2235.78352397		3434.78630607		3699.0672293		
24	2473.0567413		3457.91504963		3705.4615918		
25	2355.3582333		3466.05782973		3709.60398033		
26	2692.37797343		3481.76256787		3711.14446313		
27	2786.5891335		3494.62090797		3717.04621857		
28	2709.21422003		3496.89349927		3710.32610033		
29	2581.18929077		3499.25190727		3704.32813753		
30	2502.46650703		3497.72492143		3704.87726883		
31	2666.03454553		3510.04683333		3702.5564451		
32	2630.98253187		3518.75403463		3691.53202693		
33	2684.1199098		3525.58724787		3690.77975447		
34	2479.14794213		3526.82866317		3690.9428815		
35	2402.4964702		3525.91847773		3693.8640063		
36	2410.8879653		3533.65902067		3693.18846167		
37	2582.67299697		3540.10834047		3685.7617122		
38	2733.54526387		3549.27240223		3698.70833083		
39	2429.692544		3545.2142879		3698.48060823		
40	2516.5218347		3544.26081027		3697.57603933		
41	2678.7477582		3554.6873801		3698.64200917		
42	2676.66262313		3552.6117055		3706.3589938		
43	2873.2024115		3561.3464674		3698.60269347		
44	2823.12796293		3565.14789617		3692.42457783		
45	2733.2045087		3563.65212333		3691.92502823		
46	2915.9039905		3576.31051553		3691.47515933		
47	2729.95579907		3572.99204667		3690.62786633		
48	3035.431956		3573.0588169		3697.78688473		
49	2890.34923543		3576.32630907		3688.2836343		
